toxicity,severe_toxicity,obscene,threat,insult,identity_attack,text
0.8371643424034119,0.02477255091071129,0.15479843318462372,0.008355063386261463,0.3481540381908417,0.6746666431427002,"You're a real black man and white, we have all the right things about ourselves, and you don't."""
0.9272120594978333,0.004530551843345165,0.13874900341033936,0.0007833674899302423,0.7905200719833374,0.006428998429328203,"You're a real loser, aren't you?"
0.974494218826294,0.059697575867176056,0.896299421787262,0.0010422003688290715,0.9324240684509277,0.013481270521879196,"You're a real smart, smart, smart bitch-"
0.9736703038215637,0.0733451321721077,0.6802834868431091,0.007528092712163925,0.8564492464065552,0.6266213655471802,"You're a real jerk. You're the one who says, Hey, white! White for this?"
0.9173416495323181,0.043644603341817856,0.3059884011745453,0.009383202530443668,0.5647848844528198,0.7390689849853516,You're a real black man .
0.14374981820583344,0.0001460496278014034,0.0010833740234375,0.00039513761294074357,0.006548292003571987,0.000979298958554864,You're a realist.
0.9713568687438965,0.021334083750844002,0.40926656126976013,0.0032267298083752394,0.9056054353713989,0.13598251342773438,You're a real retard !!! I didn't mean racism     to your people
0.9917329549789429,0.10583147406578064,0.9499834775924683,0.0012402613647282124,0.9537948966026306,0.017847450450062752,"You're a real bitch, man."
0.06889009475708008,0.0003345671284478158,0.0007114116451703012,0.0022819931618869305,0.0019206034485250711,0.004159546922892332,"You're a real American and you want to be a part of America. So I have to fight for your rights that are so important that we have so many people who are fighting for them."""
0.9724500775337219,0.02586614526808262,0.7395480871200562,0.0009778478415682912,0.921033501625061,0.011636052280664444,You're a real jerk. Don't you think the only reason you could be your way was that you were so dumb and the only other reason was that someone told you?
0.01251098420470953,0.00010465139348525554,0.0007140875095501542,0.00023154617520049214,0.0006752679473720491,0.00021653043222613633,"You're a real life superhero, and I never did that in my life. My life made me a great cop."
0.05905366316437721,0.00038049707654863596,0.0010042067151516676,0.0010372125543653965,0.0021758656948804855,0.010106631554663181,"You're a real, genuine, honest black nationalist. I'm the only person with the credentials to tell the truth."
0.8717854619026184,0.030909299850463867,0.19873982667922974,0.008803553879261017,0.39624956250190735,0.721354603767395,"You're a real black person, a real black American, you can't deny that."
0.0005489933537319303,0.0001497100165579468,0.00018687821284402162,0.00018633108993526548,0.00018790685862768441,0.00016720684652682394,You're a real American and I really appreciate your time and your comments to the police department that we all agree we need to look at these things with an eye and just be open and be respectful of the process and take the appropriate action and make certain
0.3034670352935791,0.00025785615434870124,0.003491353476420045,0.0007784001063555479,0.04418465122580528,0.0007681337301619351,You're a real-life ____
0.9596371650695801,0.029092365875840187,0.8068503737449646,0.0011611024383455515,0.8808556199073792,0.015062594786286354,You're a real badass.
0.5817901492118835,0.00734007777646184,0.04821515828371048,0.00445382297039032,0.2294672280550003,0.3584083616733551,"You're a real-life blackface, and you're a good guy who gets along with people."
0.7512660622596741,0.0016591364983469248,0.08699629455804825,0.0009519685991108418,0.42143893241882324,0.005535096395760775,"You're a real gun nut when it comes to guns, or when it comes to guns, you should know how to get it so that you don't turn a deadbeat, or"
0.9594151377677917,0.043163273483514786,0.37498870491981506,0.01872340589761734,0.6101871132850647,0.6455492377281189,You're a real gun-toting white supremacist!
0.02209322713315487,0.00015057329437695444,0.0007020914345048368,0.0006327052833512425,0.001008212915621698,0.00036815908970311284,"You're a real and powerful one. I'm the only one with the power."""
0.2678932547569275,0.0002715069567784667,0.00195222906768322,0.0013646595180034637,0.01358585525304079,0.002950113732367754,"You're a real patriot, and I can't stand the kind of nonsense that's going on, I said, and I'm going to tell the president. You just said that you're a real patriot."""
0.9494412541389465,0.012521150521934032,0.3982126712799072,0.0012745156418532133,0.8925514221191406,0.023419305682182312,"You're a real retard.

Follow The Daily Caller News Foundation"
0.6450582146644592,0.011669172905385494,0.07225698232650757,0.005706719122827053,0.16017702221870422,0.5032426714897156,"You're a real black man and an African American. You're being discriminated against. You're being deprived of any type of due process that I have.""

Black leaders such as Ferguson is part of a larger narrative that has emboldened Black police"
0.9771991968154907,0.04025745764374733,0.8071718811988831,0.0009672486339695752,0.9388510584831238,0.012646585702896118,You're a real jerk
0.9771991968154907,0.04025745764374733,0.8071718811988831,0.0009672486339695752,0.9388510584831238,0.012646585702896118,You're a real jerk
0.2939611077308655,0.00021466411999426782,0.0019458446186035872,0.000629449903499335,0.020325511693954468,0.0011894669150933623,You're a realist when the only thing you really care about is your family.
0.939113199710846,0.015497549436986446,0.12691926956176758,0.006659288424998522,0.4553259313106537,0.5080863237380981,"You're a real-estate developer, and you hate the black, the brown, the brown in this country. Don't, Barack Obama, you are a racist. You, you can't, and you're the one telling me the world is"
0.9658282995223999,0.039472900331020355,0.36410433053970337,0.009389596059918404,0.7921197414398193,0.6326881051063538,"You're a real professional, and the only way you'll ever be a better Black Lives Matter protester is if you're too dumb and lazy to fight."
0.7353847622871399,0.011571471579372883,0.07709318399429321,0.004281213972717524,0.26105743646621704,0.41972091794013977,"You're a real- life Black, Hispanic and brown male"
0.28773659467697144,0.0002881761465687305,0.0018503721803426743,0.0008981704013422132,0.01522935088723898,0.00624034833163023,"You're a real conservative, and you're a great lawyer. You can't be a racist."
0.1766071915626526,0.00020420004148036242,0.0025852874387055635,0.00036475431988947093,0.029213283210992813,0.0009667939739301801,"You're a real hipster so you know hipsters, hipsters. You're a real hipster.

AMY, DRELA.

Yes

AMY"
0.5356528162956238,0.00538279302418232,0.03780543804168701,0.00497152516618371,0.060870781540870667,0.3115898072719574,"You're a real black man and I'm a real Muslim. I'm, like, the most authentic, the most representative and the most liberal in the world.

BLACK MAN: What does this mean for you -- for the rest of"
0.670552134513855,0.008856642991304398,0.04617111757397652,0.00709163211286068,0.10118010640144348,0.470642626285553,You're a real man. And I want a black America to like it.
0.0015356907388195395,9.299683006247506e-05,0.00018220357014797628,0.00011185843322891742,0.00019943398365285248,0.00015218649059534073,You're a real professional hockey fan? Don't you ever go see the Red Wings?
0.975674569606781,0.010737547650933266,0.148016095161438,0.0028451206162571907,0.7958449125289917,0.1670524626970291,You're a real racist.
0.9542727470397949,0.00800259318202734,0.20364946126937866,0.0009328466840088367,0.8676372170448303,0.008429860696196556,You're a real loser
0.9651382565498352,0.08283307403326035,0.4134814739227295,0.026530425995588303,0.609965980052948,0.8570522665977478,"You're a real black man and you hate Mexicans so you don't wanna offend them, you don't wanna hurt Black people or Mexicans. So you don't want to offend or disrespect Black people."
0.6578478217124939,0.001035246648825705,0.03837072476744652,0.0006778108072467148,0.3030695915222168,0.0030936540570110083,"You're a real hipster, you know."
0.3559144139289856,0.00029191141948103905,0.007029965985566378,0.0005208619404584169,0.03954339027404785,0.0005715730367228389,"You're a real, you know, I've got problems, I've got issues and I have issues"
0.7058782577514648,0.009155639447271824,0.0578472800552845,0.0040947129018604755,0.1670716404914856,0.4008530378341675,You're a real white guy! Black/brown = black/brown
0.42446067929267883,0.0005120296846143901,0.008668472059071064,0.0004788791702594608,0.19463589787483215,0.002780105220153928,"You're a real loser, Trump said. ""Look, if you're a real loser, it's only fair if you win,"" Trump said the morning after the race closed.

In the context of an otherwise tense presidential bid (read The"
0.9062714576721191,0.05573271960020065,0.3440750241279602,0.011814367957413197,0.5286597013473511,0.7803599238395691,"You're a real black man, a real black man."" ""Black is black."" ""African.""
Black man"
0.3971824645996094,0.0035786833614110947,0.022301968187093735,0.003652939572930336,0.032317984849214554,0.22120045125484467,"You're a real black man in the South. I am the only black man in the world of politics. Let that sink in.""

So, in a way, African America stands today in the South against whites and whites are not."
0.805012047290802,0.015245785936713219,0.13171666860580444,0.010155636817216873,0.22713293135166168,0.5299561023712158,"You're a real black man with a gun and you just started talking about people with guns."""
0.9763408303260803,0.070501908659935,0.7848862409591675,0.010428410954773426,0.6585739254951477,0.5323827266693115,"You're a real American, you don't get a shit today."""
0.0005442389519885182,0.00013751570077147335,0.00019565511320251971,0.00015014175733085722,0.0001782507315510884,0.000143118406413123,"You're a real good listener.

- A huge thank you"
0.48138228058815,0.006758989300578833,0.03714267536997795,0.003591762389987707,0.10964003205299377,0.375598281621933,"You're a real smart black guy in an upscale, suburban neighborhood. And you're white. I think it's a privilege that we're all"
0.002365809865295887,8.75074983923696e-05,0.0002108826593030244,0.00010922502406174317,0.0002558788110036403,0.00015906637418083847,You're a real professional.
0.9357908368110657,0.03776361420750618,0.4196416437625885,0.009705716744065285,0.4701007902622223,0.6510299444198608,"You're a real American of the 21st century, and I come from a big, black and brown, Southern heritage... and I'm not some racist, sexist, homophobic, xenophobic, Islamaphobic, misogynist jerk of white Americans to"
0.9260320663452148,0.03173097223043442,0.2371390014886856,0.009646148420870304,0.47795069217681885,0.6905379891395569,"You're a real ________ and I'm just a white boy and a ________, racist white male, like you said, a racist white supremacist."
0.7596130967140198,0.008870424702763557,0.06651867181062698,0.004835099447518587,0.24866758286952972,0.42096519470214844,"You're a real hipster, you have a black heritage, you have a progressive streak, and the last thing you want is to be in a place where your hair color, your gender, your race is on the cover of every other black news"
0.919381320476532,0.044417090713977814,0.30737102031707764,0.008576767519116402,0.5838456153869629,0.7292643189430237,"You're a real black dude.

AMY"
0.4951927065849304,0.006934646982699633,0.040852975100278854,0.0035870554856956005,0.13002420961856842,0.374605655670166,"You're a real, thoughtful, and honest white male"
0.05430161952972412,0.0001570837339386344,0.0006169403786770999,0.0006383151048794389,0.002148417755961418,0.0010271496139466763,You're a real patriot!
0.9297181367874146,0.003111132886260748,0.04728280380368233,0.002199900569394231,0.5512235164642334,0.04747891426086426,"You're a realist and you have the best of intentions and you have the right of way, blah blah, blah blah the way.

You're a real racist and you have the worst of intentions and the worst of sense and the worst"
0.9608437418937683,0.008310526609420776,0.24829480051994324,0.0009604659280739725,0.874580442905426,0.008713418617844582,"You're a real loser.

"
0.0007570598972961307,0.00011430219456087798,0.0001908133563119918,0.00012560623872559518,0.00019367928325664252,0.00014169682981446385,"You're a real smart guy."""
0.9970086216926575,0.2572365403175354,0.9836107492446899,0.0022125905379652977,0.9624649882316589,0.020582593977451324,You're a real fucking prick.
0.001062199124135077,0.00010406188812339678,0.00018261106743011624,0.00011966679448960349,0.00019395168055780232,0.00014658858708571643,"You're a real hero. The one on that boat was just trying to make a statement."""
0.7955847978591919,0.019368713721632957,0.11209103465080261,0.019688284024596214,0.22142815589904785,0.6566510200500488,"You're a real white man and it is the law. And now, all I can do is protect you as a Black man, and that is your only option, to defend yourselves in our communities."
0.8670908212661743,0.0281611829996109,0.21446438133716583,0.006393749732524157,0.41761934757232666,0.6525283455848694,"You're a real black guy,""

*"
0.14430412650108337,0.00018498007557354867,0.0025994032621383667,0.00027743412647396326,0.014060638844966888,0.001102516078390181,"You're a real hard sell on Black Friday,"" he said."
0.9443748593330383,0.026409635320305824,0.6141752600669861,0.008016201667487621,0.5022217631340027,0.22713583707809448,You're a real racist right? Are you here to teach us a damn thing about your politics?
0.9932328462600708,0.12400437146425247,0.9561095833778381,0.0014045907882973552,0.9611269235610962,0.018771212548017502,You're a real bitch.
0.5506176352500916,0.004647116642445326,0.024410145357251167,0.0039514414966106415,0.10592003911733627,0.3108605444431305,"You're a real, hard-working white American and the only African American with any real shot at being president. What do you do?

You just get a platform and you start taking your campaign seriously."
0.00394800677895546,0.000112279383756686,0.0003411133657209575,0.00018803859711624682,0.0003158151521347463,0.00019862840417772532,"You're a real hero ...

...

"
0.4959447681903839,0.002620124723762274,0.0192539282143116,0.0019151406595483422,0.0685015320777893,0.1689262092113495,"You're a real estate mogul, and you've built a large business by working hard, but to not just be a real estate billionaire, as Obama said, and not just as a black racist, that is, and is a betrayal of the black"
0.9271748661994934,0.03762335330247879,0.6297983527183533,0.008740020915865898,0.7561265230178833,0.28564533591270447,"You're a real, breathing black-and-white bull, it's so funny."""
0.8252012729644775,0.0026020414661616087,0.1166185587644577,0.0007959509966894984,0.5836227536201477,0.005519260186702013,You're a real hipster
0.11557023227214813,0.00014805472164880484,0.0014411782613024116,0.0005782193038612604,0.0065054865553975105,0.0005224727792665362,You're a real man
0.954675018787384,0.023309780284762383,0.778327226638794,0.001084837014786899,0.8385825753211975,0.013198423199355602,"You're a real big nerd and you've got to figure out exactly what to do with all that shit that's out there for you. I just can't seem to figure it out the way I've made it out all of those years."""
0.028707895427942276,0.0001295112306252122,0.0009377358364872634,0.0004625250876415521,0.0010762331075966358,0.0004114544717594981,"You're a real, honest, caring, decent person, and you feel this one is superior, right?""

Harry glared daggers into his eyes, turning his back to the wall. ""Please, Harry. Don't tell me I'm"
0.002704898826777935,8.199317380785942e-05,0.00021167634986341,9.638609481044114e-05,0.000299194740364328,0.000162942596944049,You're a real estate professional.
0.6225050091743469,0.007604519370943308,0.04528633505105972,0.004475068766623735,0.1180059164762497,0.4162827730178833,"You're a real black man, and you think your rights should be protected as a black man, but what about the right to live your dreams? It's a myth, and a myth is one that you can't change."
0.599959135055542,0.0023217196576297283,0.019220901653170586,0.002588045783340931,0.11824208498001099,0.119782455265522,"You're a real American. You deserve nothing less,"" the woman shouted, referring to the recently passed bill."
0.01735692471265793,8.920393156586215e-05,0.0004087398119736463,0.00014412222662940621,0.0008388677379116416,0.00030706022516824305,"You're a realist, right?"
0.6792375445365906,0.016680143773555756,0.1089884489774704,0.0068275174126029015,0.20354938507080078,0.5270618200302124,You're a real good black man
0.9543919563293457,0.007123168557882309,0.06499980390071869,0.006021521054208279,0.3863658905029297,0.20601800084114075,"You're a real racist, and I'm a real racist, and I'm a real racist, too."""
0.747940719127655,0.013755853287875652,0.13096004724502563,0.007744939066469669,0.22759117186069489,0.4934857189655304,"You're a real black man and you do get in hot water for it. Don't worry, Black Belt is a black history lesson taught to you"
0.8015410304069519,0.00219490728341043,0.05749839171767235,0.01133918110281229,0.24075214564800262,0.007985505275428295,You're a real gun.
0.25027376413345337,0.00024434368242509663,0.002990142209455371,0.0007054529851302505,0.025954367592930794,0.0010802524629980326,You're a real human being.
0.3687964081764221,0.0004995093331672251,0.004230488557368517,0.002689015818759799,0.06814216077327728,0.004262272268533707,"You're a real, grown up human, you're the only one here that really wants to do this and fight to be worthy of it. Like you and your mom. I'm so proud of you and all that"
0.6397849917411804,0.0026453754398971796,0.014714186079800129,0.003223434090614319,0.06493715196847916,0.19942113757133484,"You're a real nice guy and you're not racist, and you're not white supremacist, and you still don't use racism as some ""race"" excuse for not having anything against you."
0.9764362573623657,0.018971392884850502,0.579298734664917,0.001792812836356461,0.9224004745483398,0.010944169014692307,"You're a real idiot, sir. I'll show you again.""

"""
0.0005759243504144251,0.00013908950495533645,0.00018569717940408736,0.00016683863941580057,0.00017515788204036653,0.00015022452862467617,You're a real fan and have a great relationship with the writers and are looking forward to hearing your work.
0.0015944313490763307,0.00010095611651195213,0.00020189215138088912,0.0001359723974019289,0.00021401260164566338,0.00015764927957206964,"You're a real hero."""
0.484071284532547,0.006044080946594477,0.030149022117257118,0.004133461508899927,0.09829539805650711,0.3585287034511566,"You're a real, grown-up white guy with a decent heart and an iron will, and you deserve the respect of the black America we live in."""
0.9592620134353638,0.008778627030551434,0.10077491402626038,0.0030823410488665104,0.675552487373352,0.2214658409357071,"You're a real racist, too."
0.9779126644134521,0.03753775730729103,0.8276207447052002,0.0008960761479102075,0.9304624795913696,0.010939216241240501,"You're a real jerk."""
0.0014073798665776849,9.830186172621325e-05,0.00016945308016147465,0.00012048902863170952,0.00019668968161568046,0.00017591407231520861,"You're a real conservative. I just like that. [White House spokesman, Robby Mook]"
0.0012778054224327207,9.963269258150831e-05,0.00019286271708551794,0.00011634956899797544,0.0002223616320407018,0.00014929361350368708,You're a real good cook.
0.9714537262916565,0.009330445900559425,0.1264636367559433,0.0025436782743781805,0.7679542303085327,0.16096457839012146,"You're a real racist."""
0.6919299960136414,0.007406735792756081,0.0417364165186882,0.005083658266812563,0.10387104004621506,0.39974769949913025,"You're a realist, man. You don't really want black people in politics. I don't buy black voters — the black folks are the racists, the colorblind … I don't buy the black folks taking sides,"" Buchanan said."
0.9532492756843567,0.045663658529520035,0.29495835304260254,0.013739258050918579,0.550203800201416,0.7767403721809387,You're a real racist. I'm not even going to go into these people's personal lives with them. That and all the other reasons black people have so many other ways to black people.
0.9608437418937683,0.008310526609420776,0.24829480051994324,0.0009604659280739725,0.874580442905426,0.008713418617844582,You're a real loser.
0.9604454040527344,0.02089448645710945,0.7503697872161865,0.0008529769256711006,0.8808474540710449,0.00865253061056137,"You're a real jerk. I've said what I said, and now people have said it. I know what you have, and I don't care anymore."
0.00708013167604804,0.0001208811008837074,0.0002916988742072135,0.0002836233761627227,0.00044591835467144847,0.00041882559889927506,"You're a real American. And I hope to become more and more of a citizen of America because of that."""
0.8994907736778259,0.029106086120009422,0.21276281774044037,0.0068001942709088326,0.5573004484176636,0.6364160776138306,"You're a real black, brown, middle school kid and your mom said, 'You are black' and you said"
0.9981083869934082,0.3636195659637451,0.988481879234314,0.032461877912282944,0.8314083814620972,0.015154216438531876,"You're a real big pussy, too, and I'm going to take your cock hard. Cum in my mouth. Cum all over my hot black pussy."
0.9677249789237976,0.06373166292905807,0.4188675284385681,0.012566854245960712,0.7117040753364563,0.7868340611457825,"You're a real racist here, because the only person standing up and saying that, is your black mother"
0.07382796704769135,0.00022617328795604408,0.0011050548637285829,0.0023066785652190447,0.002559749176725745,0.0009411590872332454,"You're a real gun owner, you should know that

The best guns are loaded"
0.9834529757499695,0.03909653425216675,0.7361375093460083,0.00125752086751163,0.954914927482605,0.014330899342894554,You're a real idiot
0.8623166680335999,0.004473469220101833,0.03341861814260483,0.010194388218224049,0.32059067487716675,0.16482312977313995,"You're a real hard-working hardworking racist and when the media gives you the right to voice your hatred, you just have to listen to them and respect their right to live and work a different way."
0.07228176295757294,0.00011136662942590192,0.0008998814737424254,0.00032082697725854814,0.0036592534743249416,0.0005110191414132714,You're a realist (read  ___________________________)
0.975674569606781,0.010737547650933266,0.148016095161438,0.0028451206162571907,0.7958449125289917,0.1670524626970291,You're a real racist.
0.0010619588429108262,9.942863835021853e-05,0.0001849657710408792,0.00011006668501067907,0.00020492951443884522,0.0001410750555805862,"You're a real smart, smart guy, I know that, right?


AMY"
0.002365809865295887,8.75074983923696e-05,0.0002108826593030244,0.00010922502406174317,0.0002558788110036403,0.00015906637418083847,You're a real professional.
0.9929608702659607,0.0858081802725792,0.9191373586654663,0.0016018243040889502,0.9317534565925598,0.06348448991775513,"You're a real jerk, just stop talking shit about women like that."
0.9771991968154907,0.04025745764374733,0.8071718811988831,0.0009672486339695752,0.9388510584831238,0.012646585702896118,You're a real jerk
0.03301488235592842,9.115054126596078e-05,0.00080256222281605,0.00018772114708554,0.0016514543676748872,0.000255781487794593,"You're a real estate agent, are you _____?

Look no"
0.002144443802535534,9.655886242398992e-05,0.00018871233623940498,0.00014462912804447114,0.0002236026048194617,0.00019965029787272215,You're a real conservative and a serious person and I think the only way I'm going to win the White House is if I can beat Barack Obama by a significant margin in 2016.
0.996708869934082,0.19338364899158478,0.9524902105331421,0.004946561064571142,0.9602428078651428,0.4060613214969635,"You're a real bitch in this country.   
But, the American public is not stupid for wanting the world to hate you."
0.48017415404319763,0.0008232170366682112,0.004547033458948135,0.0020663775503635406,0.043764349073171616,0.03934720531105995,"You're a real American. Don't be so cocky."""
0.9928272366523743,0.0921720489859581,0.9481174945831299,0.0015685920370742679,0.926753044128418,0.010768133215606213,"You're a real dick, and I hate it when that's what I say, and I know you won't like that."""
0.9776113033294678,0.05281490460038185,0.3567069470882416,0.011444112285971642,0.7486995458602905,0.7441929578781128,"You're a real racist, and it's been the most disgusting white supremacist show I've ever seen."""
0.08178119361400604,0.00012474384857341647,0.0007472902070730925,0.0003136699669994414,0.003696240484714508,0.0009178261971101165,"You're a realist,"" says Abdulla."
0.11821945011615753,0.0001380817557219416,0.0010069271083921194,0.00043431343510746956,0.0052881995216012,0.0009509736555628479,You're a realist and you have to live with that and that's the point.
0.7092816829681396,0.005249004811048508,0.009816993959248066,0.19609513878822327,0.05058757960796356,0.021010568365454674,You're a real human being now. You deserve justice.
0.9667813181877136,0.017838459461927414,0.5059898495674133,0.0018322922987863421,0.9055365324020386,0.03591292351484299,You're a real retard. You know me.
0.0041335164569318295,0.00011470771278254688,0.00026055978378280997,0.0002438988594803959,0.0003538925666362047,0.00023303207126446068,"You're a real hero, I just want to make sure all those kids in the back of the hall are all right."
0.5206378698348999,0.006590352393686771,0.03681904077529907,0.0076273041777312756,0.10588087141513824,0.37661972641944885,"You're a real hard working, smart, white dude. And the one thing that you have to keep in mind is that as long as you stick with something, you can and you will continue to be an American citizen."
